label,path,http_code,request_total_s,request_ttfb_s,query_count,query_total_s,max_query_s,request_rows_examined,request_rows_sent,rank,group_count,group_total_s,group_max_s,group_rows_examined,group_rows_sent,normalized_sql,example_sql,url
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,5,11,0.047695,0.021636,0,0,"INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('?', '?', '?', '?', '?', '?', '?') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(""data""), ""serialized"" = VALUES(""serialized"");","INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('tree-data:main:O:35:\""Drupal\\Core\\Menu\\MenuTreeParameters\"":6:{s:4:\""root\"";s:54:\""menu_link_content:4c5894ad-498d-497d-a793-ea7d692ff7b9\"";s:8:\""minDepth\"";i:1;s:8:\""maxDepth\"";i:6;s:15:\""expandedParents\"";a:0:{}s:11:\""activ-1C9aKCePEGW8tTgAakZB00T6wpVW5qrIQXt40xNFpQ', '-1', '1778516946.614', 'config:system.menu.main', '1', 'a:3:{s:4:\""tree\"";a:5:{s:54:\""menu_link_content:db0abb45-0da0-4ba2-87c5-a03ce06d491a\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:db0abb45-0da0-4ba2-87c5-a03ce06d491a\"";s:6:\""parent\"";s:54:\""menu_link_content:4c5894ad-498d-497d-a793-ea7d692ff7b9\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:6:\""114676\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:15:\""Articles & Tips\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a:1:{s:5:\""query\"";a:0:{}}s:8:\""provider\"";s:17:\""menu_link_content\"";s:7:\""enabled\"";s:1:\""1\"";s:8:\""expanded\"";s:1:\""1\"";s:6:\""weight\"";s:3:\""238\"";s:8:\""metadata\"";a:1:{s:9:\""entity_id\"";s:5:\""22646\"";}s:10:\""form_class\"";s:50:\""\\Drupal\\menu_link_content\\Form\\MenuLinkContentForm\"";}s:12:\""has_children\"";s:1:\""0\"";s:15:\""in_active_trail\"";b:0;s:7:\""subtree\"";a:0:{}s:5:\""depth\"";s:1:\""3\"";}s:54:\""menu_link_content:7a6b8e03-189e-4612-a82a-1dde4c754cf8\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:7a6b8e03-189e-4612-a82a-1dde4c754cf8\"";s:6:\""parent\"";s:54:\""menu_link_content:4c5894ad-498d-497d-a793-ea7d692ff7b9\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:6:\""114316\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:17:\""Course Modalities\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,6,1,0.016224,0.016224,886,886,"SELECT ""menu_tree"".* FROM ""menu_tree"" ""menu_tree"" WHERE ""menu_name"" = '?' ORDER BY ""p1"" ASC, ""p2"" ASC, ""p3"" ASC, ""p4"" ASC, ""p5"" ASC, ""p6"" ASC, ""p7"" ASC, ""p8"" ASC, ""p9"" ASC;","SELECT ""menu_tree"".* FROM ""menu_tree"" ""menu_tree"" WHERE ""menu_name"" = 'main' ORDER BY ""p1"" ASC, ""p2"" ASC, ""p3"" ASC, ""p4"" ASC, ""p5"" ASC, ""p6"" ASC, ""p7"" ASC, ""p8"" ASC, ""p9"" ASC;",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,7,227,0.015352,0.000342,219,219,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_config"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_config"" WHERE ""cid"" IN ( 'last_write_timestamp_cache_config' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,8,22,0.014021,0.004043,714,357,"SELECT ""t"".* FROM ""paragraph_revision__field_quiz_answer_result"" ""t"" WHERE (""revision_id"" IN ('?')) AND (""deleted"" = '?') AND (""langcode"" IN ('?', '?', '?')) ORDER BY ""delta"" ASC;","SELECT ""t"".* FROM ""paragraph_revision__field_quiz_answer_result"" ""t"" WHERE (""revision_id"" IN ('4654626')) AND (""deleted"" = '0') AND (""langcode"" IN ('en', 'und', 'zxx')) ORDER BY ""delta"" ASC;",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,9,21,0.011335,0.000952,3801,1680,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?')) AND (""id"" NOT IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?',","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:ca209300-7c48-4f99-ac80-8969d7b2b28c', 'menu_link_content:4c5894ad-498d-497d-a793-ea7d692ff7b9', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', 'menu_link_content:e0ef3bcb-6ea4-4d7d-a84d-3e42174ad39c', 'menu_link_content:22873e72-8383-483d-98f6-454aee87d7e5', 'menu_link_content:8f9be8c2-31c0-4bb4-b63c-7d6a535fbba0', 'menu_link_content:564f220c-88a4-450c-b843-49a17154beec', 'menu_link_content:7e93475c-94e2-4ded-9cbe-7b59fd557d09', 'menu_link_content:427bddd6-d17e-46a9-80bd-44eda5d6548f', 'menu_link_content:8e1363c8-8934-4b9c-bf25-5f9e28d8620b', 'menu_link_content:e74f4b5c-58a5-46ca-ab8d-7e019da09d7e', 'menu_link_content:d6f26b2f-62a5-4688-9e80-47aa7735fcb4', 'menu_link_content:5043bf32-3730-4517-9767-ab1d8e268ff7', 'menu_link_content:e8baee81-95a9-40f5-a596-389a245d5e6b', 'menu_link_content:d94618ed-f065-4127-9b4d-2dad7cfbadcd', 'menu_link_content:f7fe1093-c641-48fe-9934-217cc668196a', 'menu_link_content:a1183981-9836-4dc0-a6fd-309b6398baac', 'menu_link_content:f5a7dcd1-20f1-4386-b0df-1a13a539da04', 'menu_link_content:ac3ca351-907b-433c-a34a-82bd8db870f7', 'menu_link_content:f892785a-44b0-4352-98ad-3e1a75dcd80b', 'menu_link_content:179d03b6-6c8b-48e4-ae98-47e9b3974e5f', 'menu_link_content:9c88f429-8ba4-4918-aa96-68769f0e9162', 'menu_link_content:6f1c8c0d-1b03-45f4-9411-0ffdd18fc366', 'menu_link_content:18fa0033-06af-4af0-b6e1-79faa6982d7e', 'menu_link_content:1da5b050-158a-4793-b22d-44d9333de04f', 'menu_link_content:4147f59a-a2f0-41d8-96da-180306e15264', 'menu_link_content",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,10,21,0.010544,0.000889,3801,189,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?')) AND (""id"" NOT IN ('?', '?', '?', '?'));","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:ca209300-7c48-4f99-ac80-8969d7b2b28c', 'menu_link_content:4c5894ad-498d-497d-a793-ea7d692ff7b9', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', '')) AND (""id"" NOT IN ('menu_link_content:ca209300-7c48-4f99-ac80-8969d7b2b28c', 'menu_link_content:4c5894ad-498d-497d-a793-ea7d692ff7b9', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', ''));",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,1,850,0.213774,0.001241,89,89,"SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '?') AND (""plugin_id"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'));","SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '104681') AND (""plugin_id"" IN ('group_node:alumni_default_page', 'group_node:alumni_landing_page', 'group_node:blog_entry', 'group_node:conference', 'group_node:curriculum_plan', 'group_node:education_abroad_program', 'group_node:email_page', 'group_node:event', 'group_node:executive_ed_landing_page', 'group_node:executive_ed_program', 'group_node:faces', 'group_node:faculty_profile', 'group_node:front_page', 'group_node:landing_page', 'group_node:magazine', 'group_node:news', 'group_node:news_landing', 'group_node:page', 'group_node:person', 'group_node:quiz', 'group_node:session', 'group_node:student', 'group_node:video', 'group_node:webform'));",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,2,1155,0.071309,0.000440,1119,1119,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( 'values:node:104681' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,3,68,0.052409,0.001500,12308,1819,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', 'menu_link_content:7e93475c-94e2-4ded-9cbe-7b59fd557d09', 'menu_link_content:427bddd6-d17e-46a9-80bd-44eda5d6548f', 'menu_link_content:8e1363c8-8934-4b9c-bf25-5f9e28d8620b', 'menu_link_content:e74f4b5c-58a5-46ca-ab8d-7e019da09d7e', 'menu_link_content:d6f26b2f-62a5-4688-9e80-47aa7735fcb4', 'menu_link_content:e0ef3bcb-6ea4-4d7d-a84d-3e42174ad39c', 'menu_link_content:22873e72-8383-483d-98f6-454aee87d7e5', 'menu_link_content:8f9be8c2-31c0-4bb4-b63c-7d6a535fbba0', 'menu_link_content:564f220c-88a4-450c-b843-49a17154beec', 'menu_link_content:ccc258ec-a585-48af-a239-4e82d42762b2', 'menu_link_content:ecfc6c66-b3a5-47cd-8174-0380d3678407', 'menu_link_content:82dcf369-6300-4e4c-b6e5-6080f861d6b6', 'menu_link_content:2779b423-df0f-45b7-8a1e-334c7353c666', 'menu_link_content:d266d264-91b1-4429-b25d-ccd33086e551', 'menu_link_content:e0837787-5c7a-496f-ac9f-fd6528a80223', 'menu_link_content:d2b8fe48-8ba9-45a4-9cc3-2fe09a889628', 'menu_link_content:3b7aa4fc-6350-47ea-b8a4-e0d12b270378', 'menu_link_content:68231849-6845-41aa-9d9b-25bbcda22bb4', 'menu_link_content:53a3985e-822e-4376-890e-9f07975c1a0a', 'menu_link_content:06d06882-1d18-46b1-821d-10b6612170c0', 'menu_link_content:09023478-b82a-4830-8400-0cd77730085e', 'menu_link_content:a0e5833e-3b99-40ec-b5de-de9940f2712d', 'menu_link_content:90d8c5f6-c1f5-4424-a8d5-00b93e454769', 'menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content:f117c17b-6c19-4341-915e-a74af5628d76', 'menu_link_content",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,4,621,0.049852,0.000361,1232,616,"SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '?') AND (""base_table"".""path"" LIKE '?' ESCAPE '?') AND (""base_table"".""langcode"" IN ('?', '?')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;","SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '1') AND (""base_table"".""path"" LIKE '/node/104681' ESCAPE '\\') AND (""base_table"".""langcode"" IN ('en', 'und')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,5,10,0.033666,0.015845,0,0,"INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('?', '?', '?', '?', '?', '?', '?') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(""data""), ""serialized"" = VALUES(""serialized"");","INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('tree-data:main:O:35:\""Drupal\\Core\\Menu\\MenuTreeParameters\"":6:{s:4:\""root\"";s:0:\""\"";s:8:\""minDepth\"";i:1;s:8:\""maxDepth\"";i:2;s:15:\""expandedParents\"";a:0:{}s:11:\""activeTrail\"";a:0:{}s:10:\""conditions\"";a:0:{}}', '-1', '1778516951.524', 'config:system.menu.main', '1', 'a:3:{s:4:\""tree\"";a:7:{s:54:\""menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d\"";s:6:\""parent\"";s:0:\""\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:4:\""1511\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:13:\""Undergraduate\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a:2:{s:10:\""attributes\"";a:1:{s:21:\""data-simple-mega-menu\"";s:1:\""1\"";}s:5:\""query\"";a:0:{}}s:8:\""provider\"";s:17:\""menu_link_content\"";s:7:\""enabled\"";s:1:\""1\"";s:8:\""expanded\"";s:1:\""1\"";s:6:\""weight\"";s:1:\""8\"";s:8:\""metadata\"";a:1:{s:9:\""entity_id\"";s:5:\""22346\"";}s:10:\""form_class\"";s:50:\""\\Drupal\\menu_link_content\\Form\\MenuLinkContentForm\"";}s:12:\""has_children\"";s:1:\""1\"";s:15:\""in_active_trail\"";b:0;s:7:\""subtree\"";a:6:{s:54:\""menu_link_content:5ba7ba1f-aaf4-4c2b-93e5-f28aea50f2a5\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:5ba7ba1f-aaf4-4c2b-93e5-f28aea50f2a5\"";s:6:\""parent\"";s:54:\""menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:4:\""1591\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:15:\""Majors & Minors\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a:1:{s:5:\""query\"";a:0:{}}s:8:\""provider\"";s:17:\""menu_link_content\"";s:7:\""enabl",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,6,439,0.029776,0.000774,432,432,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_config"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_config"" WHERE ""cid"" IN ( 'last_write_timestamp_cache_config' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,7,124,0.017820,0.001011,124,124,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_discovery"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_discovery"" WHERE ""cid"" IN ( 'last_write_timestamp_cache_discovery' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,8,69,0.016568,0.003003,0,0,"INSERT INTO ""cache_render"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('?', '?', '?', '?', '?', '?', '?') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(""data""), ""serialized"" = VALUES(""serialized"");","INSERT INTO ""cache_render"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('entity_view:media:106606:original_optimized:[languages:language_interface]=en:[route.name.is_layout_builder_ui]=is_layout_builder_ui.1:[theme]=carlson_refresh:[user.permissions]=a39ef526a3061ee3466fae74f851d9eda2189467db8646899c82b3d7b13d1a17', '-1', '1778516951.121', 'config:core.entity_view_display.media.image.original_optimized config:image.style.oo_jpeg config:image.style.oo_webp config:responsive_image.styles.original_optimized media:106606 media_view rendered', '0', 'a:3:{s:7:\""#markup\"";O:25:\""Drupal\\Core\\Render\\Markup\"":1:{s:9:\""\0*\0string\"";s:810:\""<div  class=\""media media--image media--image--original-optimized\"">\n      <img loading=\""eager\"" srcset=\""/sites/carlsonschool.umn.edu/files/styles/oo_webp/public/mba-little-tykes.jpg.webp?itok=wx86DMdp 1920w\"" sizes=\""100vw\"" width=\""1920\"" height=\""600\"" src=\""/sites/carlsonschool.umn.edu/files/styles/oo_jpeg/public/mba-little-tykes.jpg.jpeg?itok=ZBlzghyc\"" alt=\""Four MBA students work on laptops in a Carlson classroom, focused on coursework during a graduate business session.\"" typeof=\""foaf:Image\"" fetchpriority=\""high\"" class=\""img-fluid\""\nstyle=\""\nbackground-image: url(data:image/webp;base64,UklGRkoAAABXRUJQVlA4ID4AAACwAQCdASoIAAgAAUAmJQBOgB8/bKLgAP5b/Md4CvpejxiAN2ZMyakp9OG7HEF0dHI/ZZf8NwdXwy32zxtAAA==);\nbackground-size: cover;\nbackground-position: center;\n\""\nonload=\""this.style.backgroundImage=\'none\';\""\n/>\n\n\n\n</div>\n\"";}s:9:\""#attached\"";a:0:{}s:6:\""#cache\"";a:3:{s:8:\""contexts\"";a:4:{i:0;s:31:\""route.name.is_layout_builder_ui\"";i:1;s:16:\""user.permissions\"";i:2;s:28:\""languages:language_interface\"";i:3;s:5:\""theme\"";}s:4:\""tags\"";a:6:{i:0;s:10:\""media_view\"";i:1;s:12:\""media:106606\"";i:2;s:62:\""config:core.entity_view_display.media.image.original_optimized\"";i:3;s:49:\""config:responsive_image.styles.original_optimized\"";i:4;s:26:\""config:image.style.oo_jpeg\"";i:5;s:26:\""config:ima",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,9,13,0.013085,0.010426,0,0,"INSERT INTO ""cache_data"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('?', '?', '?', '?', '?', '?', '?') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(""data""), ""serialized"" = VALUES(""serialized"");","INSERT INTO ""cache_data"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('route:[language]=en:[query_parameters]=csm219_sql_profile=homepage-1778516950607,5ee1d9b0c9bb93392352b262b51e9a741abea801:/', '-1', '1778516950.676', 'route_match', '1', 'a:3:{s:4:\""path\"";s:12:\""/node/104681\"";s:5:\""query\"";a:1:{s:18:\""csm219_sql_profile\"";s:22:\""homepage-1778516950607\"";}s:6:\""routes\"";O:41:\""Symfony\\Component\\Routing\\RouteCollection\"":4:{s:49:\""\0Symfony\\Component\\Routing\\RouteCollection\0routes\"";a:1:{s:21:\""entity.node.canonical\"";O:31:\""Symfony\\Component\\Routing\\Route\"":9:{s:4:\""path\"";s:12:\""/node/{node}\"";s:4:\""host\"";s:0:\""\"";s:8:\""defaults\"";a:4:{s:12:\""_entity_view\"";s:9:\""node.full\"";s:15:\""_title_callback\"";s:54:\""\\Drupal\\Core\\Entity\\Controller\\EntityController::title\"";s:11:\""_controller\"";s:47:\""Drupal\\node\\Controller\\NodeViewController::view\"";s:20:\""_core_context_entity\"";s:9:\""node.full\"";}s:12:\""requirements\"";a:2:{s:14:\""_entity_access\"";s:9:\""node.view\"";s:4:\""node\"";s:3:\""\\d+\"";}s:7:\""options\"";a:4:{s:14:\""compiler_class\"";s:33:\""Drupal\\Core\\Routing\\RouteCompiler\"";s:10:\""parameters\"";a:1:{s:4:\""node\"";a:2:{s:4:\""type\"";s:11:\""entity:node\"";s:9:\""converter\"";s:21:\""paramconverter.entity\"";}}s:14:\""_access_checks\"";a:1:{i:0;s:19:\""access_check.entity\"";}s:4:\""utf8\"";b:1;}s:7:\""schemes\"";a:0:{}s:7:\""methods\"";a:2:{i:0;s:3:\""GET\"";i:1;s:4:\""POST\"";}s:9:\""condition\"";s:0:\""\"";s:8:\""compiled\"";O:33:\""Drupal\\Core\\Routing\\CompiledRoute\"":11:{s:4:\""vars\"";a:1:{i:0;s:4:\""node\"";}s:11:\""path_prefix\"";s:0:\""\"";s:10:\""path_regex\"";s:26:\""{^/node/(?P<node>\\d+)$}sDu\"";s:11:\""path_tokens\"";a:2:{i:0;a:5:{i:0;s:8:\""variable\"";i:1;s:1:\""/\"";i:2;s:3:\""\\d+\"";i:3;s:4:\""node\"";i:4;b:1;}i:1;a:2:{i:0;s:4:\""text\"";i:1;s:5:\""/node\"";}}s:9:\""path_vars\"";a:1:{i:0;s:4:\""node\"";}s:10:\""host_regex\"";N;s:11:\""host_tokens\"";a:0:{}s:9:\""host_vars\"";a:0:{}s:3:\""fit\"";i:2;s:14:\""patternOutline\"";s:7:\""/node/%\"";s:8:\""numParts\"";i:2;}}",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
homepage,/,200,3.057576,3.048970,4432,0.730939,0.015845,35360,9784,10,26,0.011177,0.007384,12,12,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_default"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_default"" WHERE ""cid"" IN ( 'theme_registry:carlson_refresh' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/?csm219_sql_profile=homepage-1778516950607
